year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2016,LUX,Food,All,HiY,96.68445132,96.12903226,99.42553425
2016,LVA,Food,All,HiY,92.75208076,90.53763441,97.61251033
2016,MAR,Food,All,Core,84.11035941,81.10944528,96.4321706
2016,MAR,Food,Female,Core,85.50960753,82.45877061,96.4321706
2016,MAR,Food,Male,Core,82.71111099,79.76011965,96.4321706
2016,MDA,Food,All,Core,100,93.85307346,92.14205182
2016,MDA,Food,Female,Core,100,92.95352324,92.14205182
2016,MDA,Food,Male,Core,100,94.7526234,92.14205182
2016,MDG,Food,All,Core,42.14902162,29.68515742,70.42905452
2016,MDG,Food,Female,Core,47.47086617,33.43328221,70.42905452
2016,MDG,Food,Male,Core,37.04005255,26.08695881,70.42905452
2016,MDV,Food,All,Core,73.47588681,73.01349325,99.37068666
2016,MDV,Food,Female,Core,75.43725545,74.96251874,99.37068666
2016,MDV,Food,Male,Core,71.51451759,71.06446719,99.37068666
2016,MEX,Food,All,Core,83.26091019,83.26091019,100
2016,MEX,Food,Female,Core,83.99414929,83.99414929,100
2016,MEX,Food,Male,Core,79.14601842,79.14601842,100
2016,MEX,Food,All,HiY,71.81098681,69.46236559,96.72944027
2016,MKD,Food,All,Core,96.67521972,96.10194903,99.40701381
2016,MKD,Food,Female,Core,97.58013569,97.00149896,99.40701381
2016,MKD,Food,Male,Core,95.61948424,95.05247391,99.40701381
2016,MLI,Food,All,Core,73.25678809,57.87106447,78.99754545
2016,MLI,Food,Female,Core,63.75567056,49.17541115,77.13103904
2016,MLI,Food,Male,Core,55.00870336,42.42878446,77.13103904
2016,MMR,Food,All,Core,63.07452675,59.67016492,94.60263594
2016,MMR,Food,Female,Core,59.48830501,53.37331106,89.72067879
2016,MMR,Food,Male,Core,53.9739407,48.42578596,89.72067879
2016,MMR,Food,All,HiY,95.69957816,84.40860215,88.20164495
2016,MNE,Food,All,Core,89.01319726,89.01319726,100
2016,MNE,Food,Female,Core,90.55805233,90.55805233,100
2016,MNE,Food,Male,Core,87.62358271,87.62358271,100
2016,MNE,Food,All,HiY,90.71709319,87.41935484,96.36481039
2016,MNG,Food,All,Core,88.07473957,87.25637181,99.0708258
2016,MNG,Food,Female,Core,83.61616064,81.40929564,97.36071953
2016,MNG,Food,Male,Core,80.99834376,78.86057029,97.36071953
2016,MOZ,Food,All,Core,71.51093865,38.83058471,54.30020279
2016,MOZ,Food,Female,Core,77.30912287,41.97901049,54.30020279
2016,MOZ,Food,Male,Core,65.43665253,35.53223503,54.30020279
2016,MRT,Food,All,Core,68.14852132,61.6191904,90.41896905
2016,MRT,Food,Female,Core,82.55441706,74.21289355,89.89572721
2016,MRT,Food,Male,Core,74.38236429,66.86656729,89.89572721
2016,MUS,Food,All,HiY,89.61278463,86.98924731,97.07236269
2016,MWI,Food,All,Core,79.25433845,47.82608696,60.34507119
2016,MWI,Food,Female,Core,64.34306046,37.33133662,58.01921194
2016,MWI,Food,Male,Core,44.44580808,25.78710759,58.01921194
2016,MYS,Food,All,Core,64.19104486,64.19104486,100
2016,MYS,Food,Female,Core,74.02986103,74.02986103,100
2016,MYS,Food,Male,Core,74.02986103,74.02986103,100
2016,NAM,Food,All,Core,69.95001556,68.8155922,98.37823717
2016,NAM,Food,Female,Core,73.60753155,72.41379196,98.37823717
2016,NAM,Food,Male,Core,66.14010127,65.06746569,98.37823717
2016,NER,Food,All,Core,76.85210974,40.17991004,52.28211715
2016,NER,Food,Female,Core,85.25448007,41.82908774,49.06380018
2016,NER,Food,Male,Core,73.94832867,36.28186021,49.06380018
2016,NGA,Food,All,Core,40.16397697,38.08095952,94.81371714
2016,NGA,Food,Female,Core,60.17494873,57.27136546,95.17476403
2016,NGA,Food,Male,Core,53.71637746,51.12443549,95.17476403
2016,NGA,Food,All,HiY,41.04163372,36.77419355,89.60216788
2016,NIC,Food,All,Core,83.42553857,77.51124438,92.91069103
2016,NIC,Food,Female,Core,77.33858205,70.61469323,91.30590625
2016,NIC,Food,Male,Core,73.89036442,67.46626687,91.30590625
2016,NLD,Food,All,HiY,96.50439717,95.37634409,98.83108634
2016,NOR,Food,All,HiY,96.7328783,95.91397849,99.15344212
2016,NPL,Food,All,Core,59.9522542,49.77511244,83.02458867
2016,NPL,Food,Female,Core,55.04806,44.22788606,80.34413212
2016,NPL,Food,Male,Core,51.68919675,41.52923653,80.34413212
2016,NRU,Food,All,Core,73.59718522,67.46626687,91.6696293
2016,OMN,Food,All,Core,71.51122158,71.51122158,100
2016,OMN,Food,Female,Core,83.63874805,83.63874805,100
2016,OMN,Food,Male,Core,76.68676804,76.68676804,100
2016,PAK,Food,All,Core,38.81400573,35.982009,92.70367311
2016,PAK,Food,Female,Core,44.15093029,40.92953409,92.70367311
2016,PAK,Food,Male,Core,33.31535245,30.88455543,92.70367311
2016,PAN,Food,All,Core,73.65247041,73.65247041,100
2016,PAN,Food,Female,Core,73.96360354,73.96360354,100
2016,PAN,Food,Male,Core,73.03040706,73.03040706,100
2016,PER,Food,All,Core,84.17482391,83.80809595,99.56432584
2016,PER,Food,Female,Core,83.87447634,83.35832141,99.38461026
2016,PER,Food,Male,Core,80.40484845,79.91004526,99.38461026
2016,PHL,Food,All,Core,55.23919198,53.37331334,96.62218333
2016,PHL,Food,Female,Core,62.30766901,59.82008938,96.00758676
2016,PHL,Food,Male,Core,58.55983986,56.22188906,96.00758676
2016,PNG,Food,All,Core,32.94311429,29.23538231,88.74504715
2016,PNG,Food,Female,Core,35.71397596,31.63418062,88.57647398
2016,PNG,Food,Male,Core,30.6361591,27.1364295,88.57647398
2016,PRT,Food,All,HiY,87.17145177,85.37634409,97.94071608
2016,PRY,Food,All,Core,96.83558396,95.05247376,98.15862091
2016,PRY,Food,Female,Core,90.54443406,87.85607254,97.03089256
2016,PRY,Food,Male,Core,88.99930721,86.35682216,97.03089256
2016,PSE,Food,All,Core,99.75088448,92.35382309,92.58446536
2016,PSE,Food,Female,Core,95.93660699,88.45577211,92.20231452
2016,PSE,Food,Male,Core,92.84712366,85.60719697,92.20231452
2016,PSE,Food,All,HiY,79.00570676,68.92473118,87.24019316
2016,RWA,Food,All,Core,61.07809306,46.62668666,76.33946038
2016,RWA,Food,Female,Core,60.55670337,41.82908774,69.07424846
2016,RWA,Food,Male,Core,46.88260318,32.38380581,69.07424846
2016,SDN,Food,All,Core,50.05943504,46.17691154,92.24417237
2016,SDN,Food,Female,Core,55.63738969,48.57571443,87.30768051
2016,SDN,Food,Male,Core,49.79889583,43.47826087,87.30768051
2016,SEN,Food,All,Core,93.11369333,77.96101949,83.72669658
2016,SEN,Food,Female,Core,93.27457965,76.76162033,82.29639911
2016,SEN,Food,Male,Core,87.62709473,72.1139436,82.29639911
2016,SLB,Food,All,Core,68.70379158,56.07196402,81.61407504
2016,SLE,Food,All,Core,62.08947476,46.62668666,75.09595924
2016,SLE,Food,Female,Core,64.28556703,48.27586321,75.09595924
2016,SLE,Food,Male,Core,59.89338401,44.97751124,75.09595924
2016,SLV,Food,All,Core,85.9478905,83.05847076,96.6381726
2016,SLV,Food,Female,Core,76.78241692,73.76311958,96.06772298
2016,SLV,Food,Male,Core,74.44148962,71.51424402,96.06772298
2016,SLV,Food,All,HiY,60.93930329,55.91397849,91.75355719
2016,SRB,Food,All,Core,94.57607817,94.45277361,99.86962395
2016,SRB,Food,Female,Core,92.88606085,92.65367345,99.74981456
2016,SRB,Food,Male,Core,94.83997432,94.60269851,99.74981456
2016,SRB,Food,All,HiY,94.1776404,90.21505376,95.79243372
2016,SSD,Food,All,HiY,0.176533687,0.107526882,60.91012064
2016,STP,Food,All,Core,88.97758197,77.66116942,87.28172614
2016,STP,Food,Female,Core,65.32955727,55.47226387,84.91143394
2016,STP,Food,Male,Core,66.74208689,56.67166302,84.91143394
2016,SUR,Food,All,Core,90.05199746,90.05199746,100
2016,SUR,Food,Female,Core,91.73391522,91.73391522,100
2016,SUR,Food,Male,Core,88.37075498,88.37075498,100
2016,SVK,Food,All,HiY,96.26980476,94.40860215,98.06668081
2016,SWE,Food,All,HiY,97.39556856,96.23655914,98.80999779
2016,SWZ,Food,All,Core,66.8990322,65.2173913,97.48630011
2016,SWZ,Food,Female,Core,63.20479607,61.31933976,97.01690942
2016,SWZ,Food,Male,Core,53.93270171,52.32384037,97.01690942
2016,SYC,Food,All,Core,89.31002243,89.31002243,100
2016,SYC,Food,All,HiY,87.63329791,85.69892473,97.79265048
2016,TCD,Food,All,Core,54.03094693,43.62818591,80.74666166
2016,TCD,Food,Female,Core,56.07335527,45.27736246,80.74666166
2016,TCD,Food,Male,Core,51.98854,41.97901049,80.74666166
2016,TGO,Food,All,Core,91.80628683,62.21889055,67.77192794
2016,TGO,Food,Female,Core,93.13360748,63.11844135,67.77192794
2016,TGO,Food,Male,Core,90.47896617,61.31933976,67.77192794
2016,TGO,Food,All,HiY,77.95775476,28.70967742,36.82722458
2016,THA,Food,All,Core,86.8552593,86.8552593,100
2016,THA,Food,Female,Core,78.44641156,78.44641156,100
2016,THA,Food,Male,Core,78.29303362,78.29303362,100
2016,TJK,Food,All,Core,75.98950934,63.26836582,83.25934246
2016,TJK,Food,Female,Core,75.98951072,63.26836696,83.25934246
2016,TJK,Food,Male,Core,76.16957789,63.41828971,83.25934246
2016,TJK,Food,All,HiY,100,85.69892473,74.88381571
2016,TKM,Food,All,Core,85.57418906,85.57418906,100
2016,TKM,Food,Female,Core,80.48691165,77.96101949,96.86173552
2016,TKM,Food,Male,Core,74.75995714,72.41379196,96.86173552
2016,TLS,Food,All,Core,28.750182,28.18590705,98.03731695
2016,TLS,Food,Female,Core,33.33797583,32.68365703,98.03731695
2016,TLS,Food,Male,Core,24.31531583,23.83808325,98.03731695
2016,TON,Food,All,Core,96.82513467,91.30434783,94.29818832
2016,TON,Food,Male,Core,95.23523037,89.80509688,94.29818832
2016,TTO,Food,All,Core,80.97822397,80.97822397,100
2016,TUN,Food,All,Core,89.25377501,88.30584708,98.9379408
2016,TUN,Food,Female,Core,91.22372222,90.25487228,98.9379408
2016,TUN,Food,Male,Core,87.43536165,86.50674634,98.9379408
2016,TUR,Food,All,Core,86.58154069,86.58154069,100
2016,TUR,Food,Female,Core,89.34376316,89.34376316,100
2016,TUR,Food,Male,Core,84.01982829,84.01982829,100
2016,TUV,Food,All,Core,100,88.45577211,88.1067918
2016,TZA,Food,All,Core,61.3099613,51.87406297,84.60951837
2016,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2016,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2016,UGA,Food,All,Core,79.48894852,60.11994003,75.63308001
2016,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2016,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2016,URY,Food,All,Core,85.6931033,85.6931033,100
2016,URY,Food,Female,Core,86.36785293,86.36785293,100
2016,URY,Food,Male,Core,81.49149483,81.49149483,100
2016,USA,Food,All,Core,100,100,100
2016,USA,Food,Female,Core,100,100,100
2016,USA,Food,Male,Core,97.98771059,97.98771059,100
2016,USA,Food,All,HiY,90.17061894,89.24731183,98.97604439
2016,UZB,Food,All,Core,83.19472272,74.06296852,89.02363767
2016,UZB,Food,Female,Core,83.02631107,73.91304233,89.02363767
2016,UZB,Food,Male,Core,83.36313309,74.21289355,89.02363767
2016,VEN,Food,All,Core,81.56506577,81.56506577,100
2016,VNM,Food,All,Core,70.06990452,66.56671664,95.00043862
2016,VNM,Food,Female,Core,73.99084881,68.66566602,92.80291702
2016,VNM,Food,Male,Core,73.66774651,68.36581766,92.80291702
2016,VNM,Food,All,HiY,93.13123968,83.22580645,89.36400582
2016,VUT,Food,All,Core,69.62320623,60.71964018,87.21178392
2016,VUT,Food,Female,Core,84.54959858,73.46326837,86.88777901
2016,VUT,Food,Male,Core,65.22397473,56.67166302,86.88777901
2016,WSM,Food,All,Core,100,96.4017991,94.93346043
2016,YEM,Food,All,Core,36.93491938,33.73313343,91.33127675
2016,YEM,Food,Female,Core,38.41231866,35.08246106,91.33127675
2016,YEM,Food,Male,Core,34.63674411,31.63418062,91.33127675
2016,YEM,Food,All,HiY,51.41162678,36.12903226,70.2740499
2016,ZAF,Food,All,Core,62.60107838,62.36881559,99.62897957
2016,ZAF,Food,All,HiY,54.51038747,52.04301075,95.47356599
2016,ZMB,Food,All,Core,48.13368335,43.47826087,90.32813996
2016,ZMB,Food,Female,Core,51.95118111,46.92653559,90.32813996
2016,ZMB,Food,Male,Core,44.3161856,40.02998615,90.32813996
2016,ZWE,Food,All,Core,80.17919661,63.26836582,78.90870512
2016,ZWE,Food,Female,Core,85.13231175,67.31634126,79.07261048
2016,ZWE,Food,Male,Core,71.86001359,56.82158863,79.07261048
2016,AFG,Health,All,Core,66.12055182,54.3025006,81.66983426
2016,AGO,Health,All,Core,51.97055804,48.84247811,93.8269675
2016,ALB,Health,All,Core,70.19928605,67.76431213,96.4650017
2016,ALB,Health,All,HiY,99.20867297,96.58990552,97.35635757
2016,ARE,Health,All,HiY,94.64359864,94.21969481,99.54507203
2016,ARG,Health,All,Core,93.28069903,91.41933467,97.96545447
2016,ARG,Health,All,HiY,93.08073372,91.62986099,98.40248971
2016,ARM,Health,All,Core,73.49432916,70.16860289,95.42936338
2016,ATG,Health,All,HiY,93.83327101,92.52148736,98.55446603
2016,AUS,Health,All,Core,91.76340069,90.95673701,99.12788043
2016,AUS,Health,All,HiY,97.58419277,96.90995339,99.31773605
2016,AUT,Health,All,Core,90.2985283,89.50771711,99.12633895
2016,AUT,Health,All,HiY,96.80867728,96.146864,99.31825009
2016,AZE,Health,All,Core,64.28725139,62.69739387,97.24759296
2016,AZE,Health,All,HiY,87.99877277,86.32931682,98.04020874
2016,BDI,Health,All,Core,85.55598691,55.11798728,61.71800405
2016,BEL,Health,All,Core,91.0161499,90.17237209,99.07049638
2016,BEL,Health,All,HiY,96.13278529,95.44034594,99.27942605
2016,BEN,Health,All,Core,56.12137621,46.89334438,83.2817229
2016,BFA,Health,All,Core,65.26393533,52.65268736,80.10724663
2016,BGD,Health,All,Core,86.44389978,76.95512178,88.93168225
2016,BGR,Health,All,Core,77.24230278,75.53840023,97.69426721
2016,BGR,Health,All,HiY,91.25382252,89.7544305,98.29878483
2016,BHR,Health,All,HiY,93.42062842,92.76208872,99.30064721
2016,BHS,Health,All,HiY,88.76638484,87.83270181,98.91489043
2016,BIH,Health,All,Core,69.30180683,66.94168499,96.5117532
2016,BIH,Health,All,HiY,97.20296832,94.69194299,97.36674841
2016,BLR,Health,All,Core,79.67088116,77.95874438,97.74663645
2016,BLR,Health,All,HiY,91.1485571,89.67185067,98.2289094
2016,BLZ,Health,All,Core,79.33825993,75.73798318,95.31778061
2016,BLZ,Health,All,HiY,88.41382194,85.31486656,96.34847665
2016,BOL,Health,All,Core,74.58238693,70.58170594,94.47020968
2016,BRA,Health,All,Core,91.66541883,89.31082978,97.3659363
2016,BRA,Health,All,HiY,90.79755274,88.9572006,97.90953414
2016,BRB,Health,All,Core,84.96469901,83.0238492,97.70218689
2016,BRB,Health,All,HiY,91.29601969,89.6609321,98.21795627
2016,BRN,Health,All,HiY,91.00599351,90.62159977,99.58186935
2016,BTN,Health,All,Core,82.86453148,78.9149398,95.05568293
2016,BWA,Health,All,Core,73.17135007,71.41078811,97.46360431
2016,BWA,Health,All,HiY,80.25655685,78.81773686,98.0695173
2016,CAF,Health,All,Core,58.98517906,37.18348761,61.96448025
2016,CAN,Health,All,HiY,97.02001423,96.33524914,99.29885472
2016,CHE,Health,All,Core,93.50509228,92.86365305,99.31829257
2016,CHE,Health,All,HiY,97.47777271,96.95446832,99.47078482
2016,CHL,Health,All,Core,91.73350712,90.18290118,98.29803016
2016,CHL,Health,All,HiY,95.46811439,94.21386093,98.67281933
2016,CHN,Health,All,Core,97.45460377,95.32046283,96.33373546
2016,CHN,Health,All,HiY,97.45460377,95.71261969,97.87498371
2016,CIV,Health,All,Core,46.18972457,41.94226625,89.64492259
2016,CMR,Health,All,Core,53.73221605,48.36742583,89.25886695
2016,COD,Health,All,Core,67.60950685,44.85216108,63.52187267
2016,COG,Health,All,Core,59.86183677,55.90789917,93.14913732
2016,COL,Health,All,Core,91.28415794,88.69313938,97.09331792
2016,COL,Health,All,HiY,90.4671082,88.46059724,97.72272721
2016,COM,Health,All,Core,66.49545836,51.96768721,77.41535791
2016,CRI,Health,All,Core,94.67351519,92.20970704,97.38306231
2016,CRI,Health,All,HiY,95.62522357,93.73430285,98.02523326
2016,CYP,Health,All,HiY,94.78288753,93.85055413,99.04915721
2016,CZE,Health,All,Core,94.92842069,93.74915356,98.74107399
2016,CZE,Health,All,HiY,94.92524934,94.01953539,99.03710227
2016,DEU,Health,All,Core,92.21502702,91.40211832,99.11589326
2016,DEU,Health,All,HiY,96.38853821,95.72822771,99.31515041
2016,DNK,Health,All,HiY,97.12254438,96.4869495,99.34064514
2016,DOM,Health,All,Core,85.06585592,82.74101593,97.20469241
2016,DOM,Health,All,HiY,86.56633943,84.72932003,97.81491299
2016,DZA,Health,All,Core,81.59873814,79.32877417,97.22040855
2016,DZA,Health,All,HiY,93.48810679,91.49595683,97.84286571
2016,ECU,Health,All,Core,91.4393043,88.1596212,96.36490199
2016,ECU,Health,All,HiY,92.67353021,90.10045367,97.18738842
2016,EGY,Health,All,Core,81.92780244,78.96824139,96.29085749
2016,ERI,Health,All,Core,60.86861971,48.79463023,78.10864635
2016,ESP,Health,All,Core,93.94996681,92.85426391,98.83874263
2016,ESP,Health,All,HiY,96.86132778,95.96881499,99.09353727
2016,EST,Health,All,HiY,95.15791404,94.18373672,98.92837698
2016,ETH,Health,All,Core,77.97260621,62.3943043,79.74564465
2016,FIN,Health,All,Core,97.61076019,96.65788639,99.01711973
2016,FIN,Health,All,HiY,98.0893227,97.34794487,99.23665502
2016,FRA,Health,All,Core,93.80843128,92.85213707,98.97685864
2016,FRA,Health,All,HiY,95.75051514,94.985608,99.20436803
2016,GAB,Health,All,Core,58.7373254,57.43714471,97.69014363
2016,GBR,Health,All,Core,98.68788942,97.69187686,98.98684215
2016,GBR,Health,All,HiY,96.55138611,95.80333197,99.22994503
2016,GEO,Health,All,Core,75.36204535,72.16392262,95.4657582
2016,GHA,Health,All,Core,63.41235923,57.95917407,90.98534174
2016,GIN,Health,All,Core,54.95991726,45.67274436,82.42283743
2016,GMB,Health,All,Core,60.39314644,48.55045913,79.29260615
2016,GNB,Health,All,Core,59.21797998,46.99780812,77.91991207
2016,GNQ,Health,All,Core,43.89663745,43.26466611,98.55341955
2016,GRC,Health,All,HiY,95.52852883,94.31898264,98.75924518
2016,GRD,Health,All,HiY,90.41707211,88.41460189,97.71213558
2016,GTM,Health,All,Core,79.53382335,75.55583771,94.9266569
2016,GUY,Health,All,Core,68.101676,64.73492191,94.79093982
2016,GUY,Health,All,HiY,81.87062443,78.71497007,95.91197457
2016,HND,Health,All,Core,90.30543407,82.84414258,91.61752607
2016,HRV,Health,All,HiY,96.19230375,94.89095151,98.61736864
2016,HTI,Health,All,Core,72.25913371,58.09532801,79.91888966
2016,HUN,Health,All,Core,82.51765724,81.26594007,98.42587098
2016,HUN,Health,All,HiY,91.23180636,90.20642854,98.82815691
2016,IDN,Health,All,Core,80.24512669,77.52787756,96.48744173
2016,IND,Health,All,Core,75.84347384,71.35562495,93.9450449
2016,IRL,Health,All,HiY,97.57863484,97.10745705,99.51900406
2016,IRN,Health,All,Core,86.20103567,84.39956934,97.91610201
2016,IRN,Health,All,HiY,94.15671386,92.63142349,98.38277983
2016,IRQ,Health,All,Core,70.70220692,69.00509207,97.48254794
2016,IRQ,Health,All,HiY,83.69370631,82.17812269,98.12273096
2016,ISL,Health,All,HiY,99.14743917,98.51984855,99.3354944
2016,ISR,Health,All,HiY,97.00451945,96.09237153,99.07627051
2016,ITA,Health,All,Core,87.00230094,86.04312926,98.87866833
2016,ITA,Health,All,HiY,97.32546593,96.48963768,99.12699509
2016,JAM,Health,All,Core,90.71914279,86.60901743,95.41898302
2016,JAM,Health,All,HiY,91.5111295,88.26502019,96.45762862
2016,JOR,Health,All,Core,79.95083638,76.43153768,95.62341642
2016,JPN,Health,All,Core,79.90936499,79.08222296,98.98454154
2016,JPN,Health,All,HiY,95.95908206,95.18267016,99.209551
2016,KAZ,Health,All,Core,77.64799298,76.44808897,98.35915606
2016,KAZ,Health,All,HiY,87.97016456,86.94894896,98.71032019
2016,KEN,Health,All,Core,84.0746205,74.21595184,88.05380356
2016,KGZ,Health,All,Core,79.80641118,71.39546383,89.17342758
2016,KHM,Health,All,Core,77.53834302,69.55823424,89.38436737
2016,KIR,Health,All,Core,68.45292149,56.85390509,82.36822394
2016,KOR,Health,All,Core,93.81779187,92.71513291,98.81971012
2016,KOR,Health,All,HiY,97.71106322,96.86236373,99.13693554
2016,KWT,Health,All,HiY,93.43887674,93.03336477,99.56336119
2016,LAO,Health,All,Core,70.40671959,65.90175603,93.40698411
2016,LBN,Health,All,Core,85.00457904,82.60970546,97.27341695
2016,LBN,Health,All,HiY,94.77215523,92.61933738,97.8111439
2016,LBR,Health,All,Core,88.71688405,57.40265934,61.89388167
2016,LBY,Health,All,Core,68.40547289,66.70763371,97.74512307
2016,LCA,Health,All,Core,81.91285777,79.46428019,96.95395975
2016,LCA,Health,All,HiY,90.12410281,88.05733145,97.658717
2016,LKA,Health,All,Core,83.05749839,80.35069862,96.68939686
2016,LSO,Health,All,Core,64.8793339,57.40309652,87.21303612
2016,LTU,Health,All,Core,79.46882005,78.32057751,98.46048074
2016,LTU,Health,All,HiY,91.87772146,90.95353244,98.91209691
2016,LUX,Health,All,HiY,96.40263677,96.09185291,99.67877918
2016,LVA,Health,All,HiY,92.53177359,91.44678059,98.73525455
2016,MAR,Health,All,Core,89.06283148,84.33433131,94.74429181
2016,MDA,Health,All,Core,78.32762048,72.50394432,92.18927877
2016,MDG,Health,All,Core,81.94611617,63.542577,76.95149064
2016,MDV,Health,All,Core,75.95326036,73.82256375,97.12554248
2016,MDV,Health,All,HiY,93.93173054,91.88929922,97.8632515
2016,MEX,Health,All,Core,87.81786888,85.87810773,97.76371642
2016,MEX,Health,All,HiY,93.764551,92.18220129,98.2679412
2016,MKD,Health,All,Core,68.34325424,66.31610193,96.98408005
2016,MKD,Health,All,HiY,95.30959638,93.16783912,97.71521683
2016,MLI,Health,All,Core,54.47587201,45.40552203,82.860021
2016,MLT,Health,All,HiY,96.90341191,96.03676397,99.11683859
2016,MMR,Health,All,Core,75.80829599,70.70478788,93.09793803
2016,MNE,Health,All,Core,70.35251515,68.61947545,97.51060755
2016,MNE,Health,All,HiY,96.49425521,94.68552292,98.08628467
2016,MNG,Health,All,Core,75.4947222,73.07544396,96.60364093
2016,MOZ,Health,All,Core,69.9083528,51.75660801,72.55206403
2016,MRT,Health,All,Core,57.85257315,52.13685121,90.06332066
2016,MUS,Health,All,Core,72.82124037,71.39903093,97.99480821
2016,MWI,Health,All,Core,95.69527351,69.09826509,71.72457392
2016,MYS,Health,All,Core,75.33305998,74.20216605,98.46969765
2016,MYS,Health,All,HiY,90.40435599,89.34767689,98.81098624
2016,NAM,Health,All,Core,71.90752152,69.29029986,96.08941443
2016,NAM,Health,All,HiY,75.4085279,73.3350195,96.95607202
2016,NER,Health,All,Core,70.21256281,48.52196218,67.54087374
2016,NGA,Health,All,Core,45.11023031,42.33603975,93.25282572
2016,NIC,Health,All,Core,95.86814213,88.78541871,92.5291799
2016,NLD,Health,All,Core,93.48058393,92.70069433,99.1672446
2016,NLD,Health,All,HiY,97.45824449,96.82866131,99.35829445
2016,NOR,Health,All,HiY,98.32010277,97.85351693,99.52594057
2016,NPL,Health,All,Core,84.31541358,71.85109196,85.16554026
2016,NZL,Health,All,HiY,97.35058709,96.52320614,99.15493117
2016,OMN,Health,All,Core,70.07185124,69.38221915,99.03155857
2016,OMN,Health,All,HiY,91.94094885,91.24943621,99.24690871
2016,PAK,Health,All,Core,63.77267465,58.87765779,92.29008957
2016,PAN,Health,All,Core,85.55852432,83.99645082,98.14986677
2016,PAN,Health,All,HiY,91.96135392,90.66174149,98.56540542
2016,PER,Health,All,Core,83.3183874,80.73614952,96.8587152
2016,PER,Health,All,HiY,92.73088314,90.49466345,97.51902961
2016,PHL,Health,All,Core,71.9150315,68.23920367,94.61411141
2016,PNG,Health,All,Core,63.79312906,57.72243589,89.67749092
2016,POL,Health,All,Core,78.82664013,77.64178265,98.45551006
2016,POL,Health,All,HiY,94.23227367,93.18082634,98.84457991
2016,PRT,Health,All,Core,92.164941,90.83851116,98.55878129
2016,PRT,Health,All,HiY,95.59849145,94.52478567,98.89012223
2016,PRY,Health,All,Core,87.0982102,83.48759344,95.76662324
2016,PRY,Health,All,HiY,91.82234071,88.81267084,96.59140072
2016,PSE,Health,All,Core,82.71544137,76.23159587,92.08688349
2016,QAT,Health,All,Core,77.40613803,77.14969624,99.67560908
2016,QAT,Health,All,HiY,94.54518767,94.30277501,99.74333048
2016,ROU,Health,All,HiY,91.33212437,90.0887915,98.58913124
2016,RUS,Health,All,Core,78.38140598,77.2188576,98.41963301
2016,RUS,Health,All,HiY,88.07845354,87.11221845,98.7754084
2016,RWA,Health,All,Core,86.65017587,70.70550294,81.31160425
2016,SAU,Health,All,Core,70.20334868,69.66163891,99.22966682
2016,SAU,Health,All,HiY,91.98986342,91.44629664,99.39703969
2016,SDN,Health,All,Core,56.90354703,52.30059529,91.62943394
2016,SEN,Health,All,Core,70.74259166,60.73210479,85.61908158
2016,SGP,Health,All,HiY,95.63201503,95.26766388,99.62728163
2016,SLB,Health,All,Core,78.01139628,66.42591426,84.37944099
2016,SLE,Health,All,Core,49.07470473,39.01083329,78.20362813
2016,SLV,Health,All,Core,88.57888237,84.05288341,94.74060597
2016,SRB,Health,All,Core,70.1929568,68.24315791,97.18431533
2016,SRB,Health,All,HiY,94.53877586,92.54793947,97.82896534
2016,STP,Health,All,Core,76.09870635,67.39000055,88.19558909
2016,SUR,Health,All,Core,76.74689965,74.7193219,97.27459345
2016,SUR,Health,All,HiY,84.91243993,83.16858231,97.87197068
2016,SVK,Health,All,HiY,93.13596207,92.20025726,98.96815959
2016,SVN,Health,All,HiY,96.70198787,95.72778277,98.99250442
2016,SWE,Health,All,HiY,98.78636467,98.14055859,99.3487291
2016,SWZ,Health,All,Core,69.26183336,66.33031769,95.19397764
2016,TCD,Health,All,Core,42.2694461,35.36594815,82.86371822
2016,TGO,Health,All,Core,64.78431921,50.48043524,76.56567612
2016,THA,Health,All,Core,91.34032371,89.17818826,97.56680129
2016,THA,Health,All,HiY,89.74035668,88.04987729,98.07304511
2016,TJK,Health,All,Core,75.01531032,65.34594298,86.61358055
2016,TKM,Health,All,Core,70.97352265,69.29965671,97.55807818
2016,TKM,Health,All,HiY,84.64277611,83.10977023,98.01782404
2016,TLS,Health,All,Core,65.67301219,62.32512504,94.89595237
2016,TON,Health,All,Core,74.26052222,69.19186473,93.03940423
2016,TTO,Health,All,Core,70.84335667,69.95343198,98.71095482
2016,TTO,Health,All,HiY,84.14656719,83.33698891,98.98470872
2016,TUN,Health,All,Core,84.27858793,81.29346759,96.44836629
2016,TUR,Health,All,Core,81.1310964,79.79388169,98.3304101
2016,TUR,Health,All,HiY,92.59429289,91.43956453,98.73594459
2016,TZA,Health,All,Core,71.11983459,61.80875917,86.63697252
2016,UGA,Health,All,Core,70.71768154,57.78047746,80.56313433
2016,UKR,Health,All,Core,78.96833524,75.35747039,95.25256991
2016,URY,Health,All,Core,93.87917525,92.10923103,98.08069688
2016,URY,Health,All,HiY,93.13003475,91.75422587,98.49669595
2016,USA,Health,All,Core,87.89310452,87.25542321,99.2660291
2016,USA,Health,All,HiY,93.32688294,92.80272283,99.4312858
